post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_04855,cr_0080,Q&A Session #4855,audio,patron_only,ti_00183,2024-05-13 00:00:00,False
po_04856,cr_0080,New Article #4856,article,patron_only,ti_00183,2024-05-22 00:00:00,False
po_04857,cr_0080,Monthly Update #4857,audio,patron_only,ti_00182,2024-06-02 00:00:00,False
po_04858,cr_0080,Behind the Scenes #4858,video,patron_only,ti_00183,2024-06-19 00:00:00,False
po_04859,cr_0080,New Article #4859,article,patron_only,ti_00182,2024-07-28 00:00:00,False
po_04860,cr_0080,Bonus Content #4860,audio,patron_only,ti_00182,2024-07-02 00:00:00,True
po_04861,cr_0080,Behind the Scenes #4861,video,patron_only,ti_00183,2024-09-26 00:00:00,False
po_04862,cr_0080,Update Post #4862,article,public,,2024-09-10 00:00:00,False
po_04863,cr_0080,Q&A Session #4863,audio,patron_only,ti_00183,2024-10-08 00:00:00,False
po_04864,cr_0080,Q&A Session #4864,audio,public,,2024-10-08 00:00:00,False
po_04865,cr_0080,Monthly Update #4865,audio,patron_only,ti_00183,2024-11-02 00:00:00,False
po_04866,cr_0080,Q&A Session #4866,audio,patron_only,ti_00183,2024-11-18 00:00:00,False
po_04867,cr_0080,Bonus Content #4867,audio,patron_only,ti_00184,2024-11-18 00:00:00,False
po_04868,cr_0080,Update Post #4868,article,patron_only,ti_00183,2024-12-20 00:00:00,False
po_04869,cr_0080,Bonus Content #4869,audio,patron_only,ti_00182,2024-12-24 00:00:00,False
po_04870,cr_0081,Final Piece #4870,image,patron_only,ti_00185,2023-01-06 00:00:00,False
po_04871,cr_0081,Exclusive Sketch #4871,image,public,,2023-01-08 00:00:00,False
po_04872,cr_0081,New Tutorial #4872,video,public,,2023-01-01 00:00:00,False
po_04873,cr_0081,WIP Preview #4873,image,patron_only,ti_00185,2023-01-24 00:00:00,False
po_04874,cr_0081,WIP Preview #4874,image,public,,2023-02-12 00:00:00,False
po_04875,cr_0081,Weekly Update #4875,video,patron_only,ti_00185,2023-02-08 00:00:00,False
po_04876,cr_0081,Exclusive Sketch #4876,image,patron_only,ti_00185,2023-02-18 00:00:00,False
po_04877,cr_0081,New Article #4877,article,public,,2023-02-07 00:00:00,False
po_04878,cr_0081,Update Post #4878,article,patron_only,ti_00185,2023-02-28 00:00:00,False
po_04879,cr_0081,Update Post #4879,article,patron_only,ti_00185,2023-02-24 00:00:00,False
po_04880,cr_0081,Update Post #4880,article,patron_only,ti_00186,2023-03-15 00:00:00,False
po_04881,cr_0081,New Artwork #4881,image,patron_only,ti_00185,2023-04-23 00:00:00,False
po_04882,cr_0081,Special Episode #4882,video,patron_only,ti_00185,2023-04-14 00:00:00,False
po_04883,cr_0081,Thoughts on #4883,article,patron_only,ti_00185,2023-04-28 00:00:00,False
po_04884,cr_0081,New Tutorial #4884,video,patron_only,ti_00185,2023-04-11 00:00:00,False
po_04885,cr_0081,Update Post #4885,article,patron_only,ti_00185,2023-04-05 00:00:00,False
po_04886,cr_0081,Final Piece #4886,image,patron_only,ti_00185,2023-04-19 00:00:00,False
po_04887,cr_0081,WIP Preview #4887,image,patron_only,ti_00186,2023-04-01 00:00:00,False
po_04888,cr_0081,WIP Preview #4888,image,patron_only,ti_00185,2023-04-11 00:00:00,False
po_04889,cr_0081,Weekly Newsletter #4889,article,patron_only,ti_00185,2023-05-26 00:00:00,False
po_04890,cr_0081,New Article #4890,article,patron_only,ti_00185,2023-05-09 00:00:00,False
po_04891,cr_0081,Behind the Scenes #4891,video,public,,2023-05-01 00:00:00,False
po_04892,cr_0081,WIP Preview #4892,image,public,,2023-06-22 00:00:00,False
po_04893,cr_0081,Thoughts on #4893,article,public,,2023-07-15 00:00:00,False
po_04894,cr_0081,Thoughts on #4894,article,patron_only,ti_00185,2023-07-21 00:00:00,False
po_04895,cr_0081,Update Post #4895,article,public,,2023-07-02 00:00:00,False
po_04896,cr_0081,New Tutorial #4896,video,public,,2023-07-13 00:00:00,False
po_04897,cr_0081,Thoughts on #4897,article,patron_only,ti_00186,2023-08-27 00:00:00,False
po_04898,cr_0081,Behind the Scenes #4898,video,public,,2023-08-19 00:00:00,False
po_04899,cr_0081,Final Piece #4899,image,patron_only,ti_00185,2023-08-22 00:00:00,False
po_04900,cr_0081,Special Episode #4900,video,patron_only,ti_00185,2023-09-26 00:00:00,False
po_04901,cr_0081,New Tutorial #4901,video,patron_only,ti_00186,2023-09-03 00:00:00,False
po_04902,cr_0081,Exclusive Sketch #4902,image,patron_only,ti_00186,2023-09-18 00:00:00,False
po_04903,cr_0081,Special Episode #4903,video,patron_only,ti_00185,2023-09-04 00:00:00,False
po_04904,cr_0081,WIP Preview #4904,image,patron_only,ti_00185,2023-09-04 00:00:00,False
po_04905,cr_0081,New Tutorial #4905,video,patron_only,ti_00186,2023-09-07 00:00:00,False
po_04906,cr_0081,New Tutorial #4906,video,patron_only,ti_00186,2023-10-09 00:00:00,False
po_04907,cr_0081,Thoughts on #4907,article,patron_only,ti_00185,2023-11-05 00:00:00,False
po_04908,cr_0081,New Article #4908,article,patron_only,ti_00186,2023-11-10 00:00:00,False
po_04909,cr_0081,Weekly Update #4909,video,patron_only,ti_00186,2023-11-03 00:00:00,False
po_04910,cr_0081,WIP Preview #4910,image,patron_only,ti_00186,2023-11-05 00:00:00,False
po_04911,cr_0081,Weekly Update #4911,video,patron_only,ti_00185,2023-12-23 00:00:00,False
po_04912,cr_0081,Special Episode #4912,video,patron_only,ti_00186,2023-12-17 00:00:00,False
po_04913,cr_0081,Thoughts on #4913,article,patron_only,ti_00185,2023-12-15 00:00:00,False
po_04914,cr_0081,Special Episode #4914,video,patron_only,ti_00185,2023-12-19 00:00:00,False
po_04915,cr_0081,Weekly Update #4915,video,public,,2024-01-08 00:00:00,False
po_04916,cr_0081,Final Piece #4916,image,patron_only,ti_00185,2024-01-16 00:00:00,False
po_04917,cr_0081,Final Piece #4917,image,patron_only,ti_00186,2024-01-12 00:00:00,False
po_04918,cr_0081,WIP Preview #4918,image,patron_only,ti_00185,2024-01-13 00:00:00,False
po_04919,cr_0081,New Article #4919,article,patron_only,ti_00185,2024-02-14 00:00:00,False
po_04920,cr_0081,New Artwork #4920,image,patron_only,ti_00185,2024-02-13 00:00:00,False
po_04921,cr_0081,New Tutorial #4921,video,patron_only,ti_00185,2024-02-11 00:00:00,True
po_04922,cr_0081,New Article #4922,article,patron_only,ti_00186,2024-02-07 00:00:00,False
po_04923,cr_0081,Weekly Update #4923,video,public,,2024-02-13 00:00:00,True
po_04924,cr_0081,Final Piece #4924,image,patron_only,ti_00185,2024-03-03 00:00:00,False
po_04925,cr_0081,Weekly Newsletter #4925,article,public,,2024-03-28 00:00:00,False
po_04926,cr_0081,New Article #4926,article,patron_only,ti_00185,2024-04-23 00:00:00,False
po_04927,cr_0081,Final Piece #4927,image,patron_only,ti_00185,2024-04-07 00:00:00,False
po_04928,cr_0081,WIP Preview #4928,image,patron_only,ti_00186,2024-04-27 00:00:00,False
po_04929,cr_0081,Behind the Scenes #4929,video,patron_only,ti_00186,2024-04-07 00:00:00,False
po_04930,cr_0081,Final Piece #4930,image,public,,2024-04-21 00:00:00,False
po_04931,cr_0081,Final Piece #4931,image,patron_only,ti_00185,2024-05-19 00:00:00,False
po_04932,cr_0081,New Tutorial #4932,video,patron_only,ti_00186,2024-05-23 00:00:00,False
po_04933,cr_0081,New Tutorial #4933,video,patron_only,ti_00185,2024-05-15 00:00:00,False
po_04934,cr_0081,New Article #4934,article,patron_only,ti_00185,2024-06-22 00:00:00,True
po_04935,cr_0081,Thoughts on #4935,article,patron_only,ti_00186,2024-06-21 00:00:00,False
po_04936,cr_0081,Weekly Update #4936,video,public,,2024-06-06 00:00:00,False
po_04937,cr_0081,Behind the Scenes #4937,video,patron_only,ti_00185,2024-06-08 00:00:00,False
po_04938,cr_0081,Behind the Scenes #4938,video,patron_only,ti_00185,2024-06-23 00:00:00,False
po_04939,cr_0081,WIP Preview #4939,image,patron_only,ti_00186,2024-07-10 00:00:00,False
po_04940,cr_0081,New Article #4940,article,patron_only,ti_00186,2024-07-06 00:00:00,False
po_04941,cr_0081,Update Post #4941,article,patron_only,ti_00186,2024-07-02 00:00:00,False
po_04942,cr_0081,New Tutorial #4942,video,patron_only,ti_00186,2024-07-26 00:00:00,False
po_04943,cr_0081,Weekly Update #4943,video,patron_only,ti_00185,2024-07-17 00:00:00,False
po_04944,cr_0081,Update Post #4944,article,patron_only,ti_00185,2024-08-22 00:00:00,False
po_04945,cr_0081,Special Episode #4945,video,patron_only,ti_00186,2024-08-27 00:00:00,False
po_04946,cr_0081,New Tutorial #4946,video,patron_only,ti_00186,2024-09-24 00:00:00,False
po_04947,cr_0081,Final Piece #4947,image,patron_only,ti_00186,2024-09-26 00:00:00,False
po_04948,cr_0081,New Artwork #4948,image,public,,2024-09-24 00:00:00,False
po_04949,cr_0081,Update Post #4949,article,public,,2024-09-15 00:00:00,False
po_04950,cr_0081,Weekly Update #4950,video,public,,2024-09-05 00:00:00,False
po_04951,cr_0081,Weekly Update #4951,video,public,,2024-10-24 00:00:00,False
po_04952,cr_0081,Thoughts on #4952,article,patron_only,ti_00186,2024-10-24 00:00:00,False
po_04953,cr_0081,New Tutorial #4953,video,public,,2024-11-15 00:00:00,False
po_04954,cr_0081,WIP Preview #4954,image,patron_only,ti_00185,2024-11-28 00:00:00,False
po_04955,cr_0081,New Article #4955,article,patron_only,ti_00185,2024-11-02 00:00:00,False
po_04956,cr_0081,Behind the Scenes #4956,video,patron_only,ti_00185,2024-12-11 00:00:00,False
po_04957,cr_0081,Final Piece #4957,image,public,,2024-12-06 00:00:00,False
po_04958,cr_0081,New Article #4958,article,patron_only,ti_00186,2024-12-05 00:00:00,False
po_04959,cr_0081,Behind the Scenes #4959,video,public,,2024-12-10 00:00:00,True
po_04960,cr_0082,Weekly Newsletter #4960,article,patron_only,ti_00187,2023-01-07 00:00:00,False
po_04961,cr_0082,Behind the Scenes #4961,video,patron_only,ti_00187,2023-01-19 00:00:00,False
po_04962,cr_0082,Weekly Update #4962,video,patron_only,ti_00188,2023-01-02 00:00:00,False
po_04963,cr_0082,Update Post #4963,article,public,,2023-01-04 00:00:00,False
po_04964,cr_0082,Weekly Update #4964,video,patron_only,ti_00188,2023-02-08 00:00:00,False
po_04965,cr_0082,New Tutorial #4965,video,patron_only,ti_00188,2023-02-28 00:00:00,False
po_04966,cr_0082,WIP Preview #4966,image,patron_only,ti_00188,2023-02-21 00:00:00,False
po_04967,cr_0082,Update Post #4967,article,patron_only,ti_00187,2023-02-15 00:00:00,False
po_04968,cr_0082,Final Piece #4968,image,patron_only,ti_00187,2023-02-05 00:00:00,False
po_04969,cr_0082,Exclusive Sketch #4969,image,patron_only,ti_00188,2023-03-07 00:00:00,False
po_04970,cr_0082,Weekly Newsletter #4970,article,patron_only,ti_00188,2023-03-28 00:00:00,False
po_04971,cr_0082,WIP Preview #4971,image,patron_only,ti_00187,2023-03-18 00:00:00,False
po_04972,cr_0082,Weekly Newsletter #4972,article,patron_only,ti_00187,2023-03-11 00:00:00,True
po_04973,cr_0082,Thoughts on #4973,article,patron_only,ti_00187,2023-03-12 00:00:00,False
po_04974,cr_0082,Weekly Newsletter #4974,article,public,,2023-03-22 00:00:00,False
po_04975,cr_0082,Special Episode #4975,video,patron_only,ti_00187,2023-04-01 00:00:00,False
po_04976,cr_0082,Final Piece #4976,image,patron_only,ti_00187,2023-04-25 00:00:00,False
po_04977,cr_0082,Weekly Newsletter #4977,article,patron_only,ti_00187,2023-05-11 00:00:00,False
po_04978,cr_0082,Weekly Update #4978,video,patron_only,ti_00187,2023-05-24 00:00:00,False
po_04979,cr_0082,New Artwork #4979,image,public,,2023-06-14 00:00:00,False
po_04980,cr_0082,Weekly Newsletter #4980,article,patron_only,ti_00188,2023-07-24 00:00:00,False
po_04981,cr_0082,Weekly Newsletter #4981,article,patron_only,ti_00188,2023-07-18 00:00:00,False
po_04982,cr_0082,New Artwork #4982,image,patron_only,ti_00188,2023-08-20 00:00:00,False
po_04983,cr_0082,Thoughts on #4983,article,patron_only,ti_00187,2023-08-24 00:00:00,False
po_04984,cr_0082,Behind the Scenes #4984,video,patron_only,ti_00187,2023-08-23 00:00:00,False
po_04985,cr_0082,Weekly Update #4985,video,patron_only,ti_00188,2023-08-23 00:00:00,False
po_04986,cr_0082,New Tutorial #4986,video,patron_only,ti_00188,2023-10-01 00:00:00,False
po_04987,cr_0082,Update Post #4987,article,patron_only,ti_00187,2023-11-20 00:00:00,False
po_04988,cr_0082,New Article #4988,article,public,,2023-11-06 00:00:00,False
po_04989,cr_0082,WIP Preview #4989,image,public,,2023-11-12 00:00:00,False
po_04990,cr_0082,Exclusive Sketch #4990,image,patron_only,ti_00187,2023-12-27 00:00:00,False
po_04991,cr_0082,Weekly Update #4991,video,patron_only,ti_00188,2023-12-28 00:00:00,False
po_04992,cr_0082,Special Episode #4992,video,patron_only,ti_00188,2024-01-27 00:00:00,False
po_04993,cr_0082,Behind the Scenes #4993,video,patron_only,ti_00187,2024-01-25 00:00:00,False
po_04994,cr_0082,Weekly Newsletter #4994,article,patron_only,ti_00187,2024-02-28 00:00:00,False
po_04995,cr_0082,New Tutorial #4995,video,patron_only,ti_00187,2024-02-01 00:00:00,False
po_04996,cr_0082,Weekly Newsletter #4996,article,public,,2024-03-15 00:00:00,False
po_04997,cr_0082,WIP Preview #4997,image,public,,2024-03-27 00:00:00,False
po_04998,cr_0082,Final Piece #4998,image,patron_only,ti_00187,2024-03-08 00:00:00,False
po_04999,cr_0082,WIP Preview #4999,image,public,,2024-03-10 00:00:00,False
po_05000,cr_0082,Special Episode #5000,video,patron_only,ti_00188,2024-04-12 00:00:00,False
po_05001,cr_0082,Exclusive Sketch #5001,image,public,,2024-04-12 00:00:00,False
po_05002,cr_0082,Update Post #5002,article,patron_only,ti_00188,2024-04-01 00:00:00,False
po_05003,cr_0082,Weekly Newsletter #5003,article,public,,2024-04-14 00:00:00,False
po_05004,cr_0082,Weekly Update #5004,video,patron_only,ti_00187,2024-05-14 00:00:00,False
po_05005,cr_0082,New Article #5005,article,patron_only,ti_00187,2024-05-03 00:00:00,False
po_05006,cr_0082,Weekly Update #5006,video,patron_only,ti_00188,2024-06-24 00:00:00,False
po_05007,cr_0082,Special Episode #5007,video,patron_only,ti_00188,2024-06-20 00:00:00,False
po_05008,cr_0082,WIP Preview #5008,image,patron_only,ti_00187,2024-06-26 00:00:00,False
po_05009,cr_0082,Weekly Update #5009,video,public,,2024-07-09 00:00:00,False
po_05010,cr_0082,Weekly Update #5010,video,patron_only,ti_00187,2024-07-16 00:00:00,False
po_05011,cr_0082,Special Episode #5011,video,patron_only,ti_00187,2024-07-05 00:00:00,False
po_05012,cr_0082,Final Piece #5012,image,patron_only,ti_00187,2024-08-02 00:00:00,False
po_05013,cr_0082,Weekly Newsletter #5013,article,patron_only,ti_00187,2024-08-01 00:00:00,False
po_05014,cr_0082,New Tutorial #5014,video,patron_only,ti_00188,2024-08-03 00:00:00,False
po_05015,cr_0082,Final Piece #5015,image,public,,2024-08-03 00:00:00,False
po_05016,cr_0082,Special Episode #5016,video,public,,2024-09-24 00:00:00,False
po_05017,cr_0082,Final Piece #5017,image,patron_only,ti_00187,2024-09-13 00:00:00,False
po_05018,cr_0082,Exclusive Sketch #5018,image,patron_only,ti_00187,2024-10-20 00:00:00,False
po_05019,cr_0082,Weekly Update #5019,video,public,,2024-10-09 00:00:00,False
po_05020,cr_0082,Special Episode #5020,video,patron_only,ti_00188,2024-11-19 00:00:00,False
po_05021,cr_0082,New Artwork #5021,image,patron_only,ti_00187,2024-12-08 00:00:00,False
po_05022,cr_0082,Behind the Scenes #5022,video,patron_only,ti_00187,2024-12-07 00:00:00,True
po_05023,cr_0082,New Tutorial #5023,video,patron_only,ti_00187,2024-12-05 00:00:00,False
po_05024,cr_0082,Thoughts on #5024,article,patron_only,ti_00187,2024-12-04 00:00:00,False
po_05025,cr_0083,New Artwork #5025,image,public,,2023-01-18 00:00:00,False
po_05026,cr_0083,WIP Preview #5026,image,public,,2023-01-28 00:00:00,False
po_05027,cr_0083,New Artwork #5027,image,patron_only,ti_00189,2023-02-09 00:00:00,False
po_05028,cr_0083,Thoughts on #5028,article,public,,2023-02-14 00:00:00,False
po_05029,cr_0083,New Article #5029,article,patron_only,ti_00189,2023-02-01 00:00:00,False
po_05030,cr_0083,Special Episode #5030,video,patron_only,ti_00189,2023-03-25 00:00:00,False
po_05031,cr_0083,New Artwork #5031,image,patron_only,ti_00189,2023-04-13 00:00:00,False
po_05032,cr_0083,Final Piece #5032,image,public,,2023-04-20 00:00:00,False
po_05033,cr_0083,Behind the Scenes #5033,video,patron_only,ti_00189,2023-04-15 00:00:00,False
po_05034,cr_0083,Exclusive Sketch #5034,image,patron_only,ti_00189,2023-04-03 00:00:00,False
po_05035,cr_0083,Behind the Scenes #5035,video,patron_only,ti_00189,2023-05-14 00:00:00,False
po_05036,cr_0083,Weekly Update #5036,video,patron_only,ti_00190,2023-06-15 00:00:00,False
po_05037,cr_0083,New Tutorial #5037,video,patron_only,ti_00189,2023-06-11 00:00:00,False
po_05038,cr_0083,New Artwork #5038,image,patron_only,ti_00190,2023-07-21 00:00:00,False
po_05039,cr_0083,Behind the Scenes #5039,video,patron_only,ti_00189,2023-07-04 00:00:00,False
po_05040,cr_0083,Weekly Newsletter #5040,article,patron_only,ti_00190,2023-07-07 00:00:00,False
po_05041,cr_0083,Thoughts on #5041,article,patron_only,ti_00189,2023-08-23 00:00:00,False
po_05042,cr_0083,Behind the Scenes #5042,video,patron_only,ti_00190,2023-08-22 00:00:00,False
po_05043,cr_0083,Behind the Scenes #5043,video,patron_only,ti_00190,2023-08-06 00:00:00,False
po_05044,cr_0083,Final Piece #5044,image,public,,2023-08-23 00:00:00,False
po_05045,cr_0083,Final Piece #5045,image,public,,2023-09-16 00:00:00,False
po_05046,cr_0083,Weekly Newsletter #5046,article,patron_only,ti_00189,2023-10-18 00:00:00,False
po_05047,cr_0083,Special Episode #5047,video,patron_only,ti_00189,2023-10-08 00:00:00,False
po_05048,cr_0083,Behind the Scenes #5048,video,patron_only,ti_00189,2023-11-12 00:00:00,False
po_05049,cr_0083,Weekly Newsletter #5049,article,patron_only,ti_00190,2023-12-09 00:00:00,False
po_05050,cr_0083,Final Piece #5050,image,patron_only,ti_00189,2023-12-19 00:00:00,False
po_05051,cr_0083,Final Piece #5051,image,patron_only,ti_00189,2024-01-06 00:00:00,False
po_05052,cr_0083,WIP Preview #5052,image,patron_only,ti_00189,2024-01-22 00:00:00,False
po_05053,cr_0083,Behind the Scenes #5053,video,patron_only,ti_00189,2024-01-04 00:00:00,False
po_05054,cr_0083,New Article #5054,article,patron_only,ti_00190,2024-01-26 00:00:00,False
po_05055,cr_0083,Thoughts on #5055,article,public,,2024-02-08 00:00:00,False
po_05056,cr_0083,Update Post #5056,article,patron_only,ti_00189,2024-02-17 00:00:00,False
po_05057,cr_0083,Thoughts on #5057,article,patron_only,ti_00189,2024-03-15 00:00:00,False
po_05058,cr_0083,WIP Preview #5058,image,patron_only,ti_00189,2024-03-04 00:00:00,False
po_05059,cr_0083,Final Piece #5059,image,patron_only,ti_00190,2024-03-25 00:00:00,False
po_05060,cr_0083,Exclusive Sketch #5060,image,public,,2024-04-09 00:00:00,False
po_05061,cr_0083,New Artwork #5061,image,patron_only,ti_00189,2024-04-06 00:00:00,False
po_05062,cr_0083,Weekly Newsletter #5062,article,patron_only,ti_00189,2024-05-18 00:00:00,False
po_05063,cr_0083,Exclusive Sketch #5063,image,public,,2024-06-17 00:00:00,False
po_05064,cr_0083,Weekly Newsletter #5064,article,patron_only,ti_00189,2024-06-11 00:00:00,False
po_05065,cr_0083,WIP Preview #5065,image,public,,2024-07-08 00:00:00,False
po_05066,cr_0083,Final Piece #5066,image,patron_only,ti_00189,2024-07-20 00:00:00,False
po_05067,cr_0083,New Article #5067,article,patron_only,ti_00189,2024-07-21 00:00:00,False
po_05068,cr_0083,Thoughts on #5068,article,public,,2024-08-18 00:00:00,False
po_05069,cr_0083,New Tutorial #5069,video,public,,2024-08-09 00:00:00,False
po_05070,cr_0083,New Artwork #5070,image,patron_only,ti_00190,2024-08-05 00:00:00,False
po_05071,cr_0083,Update Post #5071,article,patron_only,ti_00190,2024-09-25 00:00:00,False
po_05072,cr_0083,Thoughts on #5072,article,public,,2024-10-19 00:00:00,False
po_05073,cr_0083,Update Post #5073,article,patron_only,ti_00189,2024-11-01 00:00:00,False
